ASIN	ASIN Description	GL CODE	Produce Group Label	Category Code	Category Label	Subcategory Code	Subcategory Label	Brand Name	Item Name
B071YPDBHW	199>19900100>19900105	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900105	0105 Dog Treats	Purina Friskies	Purina Friskies Made in USA Facilities Cat Treats, Party Mix Crunch Gravylicious Turkey & Gravy Flavors - (10) 2.1 oz. Bags
B0727R58XY	199>19900100>19900105	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900105	0105 Dog Treats	Purina Friskies	Purina Friskies Made in USA Facilities Cat Treats; Party Mix Crunch Gravylicious Chicken & Gravy Flavors - 10 oz. Pouch
B0727R5C5Q	199>19900100>19900107	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900107	0107 Cat Dry Food	Purina Friskies	Purina Friskies Dry Cat Food, Gravy Swirlers - 3.15 lb. Bag
B072BC1Y37	199>19900100>19900105	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900105	0105 Dog Treats	Purina Friskies	Purina Friskies Made in USA Facilities Cat Treats, Party Mix Crunch Gravylicious Chicken & Gravy Flavors - (6) 6 oz. Bags
B072L42T44	199>19900100>19900105	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900105	0105 Dog Treats	Purina Friskies	Purina Friskies Made in USA Facilities Cat Treats, Party Mix Crunch Gravylicious Turkey & Gravy Flavors - (6) 6 oz. Bags
B0767S4VC1	199>19900100>19900111	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900111	0111 Cat Treats	Purina Friskies	Purina Friskies Made in USA Facilities Cat Treats, Party Mix California Crunch With Chicken - (6) 6 oz. Pouches
B0767S68QY	199>19900100>19900111	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900111	0111 Cat Treats	Purina Friskies	Purina Friskies Made in USA Facilities Cat Treats; Party Mix Meow Luau Crunch - (6) 6 oz. Pouches
B0767V1QHP	199>19900100>19900111	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900111	0111 Cat Treats	Purina Friskies	Purina Friskies Made in USA Facilities Cat Treats, Party Mix Mixed Grill Crunch - (6) 6 oz. Pouches
B0767X718F	199>19900100>19900111	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900111	0111 Cat Treats	Purina Friskies	Purina Friskies Made in USA Facilities Cat Treats, Party Mix Picnic Crunch - (6) 6 oz. Pouches
B0767X7SVV	199>19900100>19900111	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900111	0111 Cat Treats	Purina Friskies	Purina Friskies Made in USA Cat Treats; Party Mix Cheezy Craze Crunch - (6) 6 oz. Pouches
B076CCFHTS	199>19900100>19900111	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900111	0111 Cat Treats	Purina Friskies	Purina Friskies Made in USA Facilities Cat Treats; Party Mix Beachside Crunch - (6) 6 oz. Pouches
B076CCFHTT	199>19900100>19900111	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900111	0111 Cat Treats	Purina Friskies	Purina Friskies Made in USA Facilities Cat Treats; Party Mix Kahuna Crunch - (6) 6 oz. Pouches
B076CHQGLB	199>19900100>19900111	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900111	0111 Cat Treats	Purina Friskies	Purina Friskies Made in USA Facilities Cat Treats; Party Mix Original Crunch - (6) 6 oz. Pouches
B076CJQMBG	199>19900100>19900111	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900111	0111 Cat Treats	Purina Friskies	Purina Friskies Made in USA Facilities Cat Treats; Party Mix Treasure Crunch - (6) 6 oz. Pouches
B0777J8V5J	199>19900100>19900108	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900108	0108 Cat Wet Food	Purina Friskies	Purina Friskies Wet Cat Food Variety Pack, Surfin' & Turfin' Prime Filets Favorites - (40) 5.5 oz. Cans
B0777NRJ2N	199>19900100>19900108	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900108	0108 Cat Wet Food	Purina Friskies	Purina Friskies Canned Cat Food Pate Variety Pack, Seafood & Chicken Pate Favorites, 5.5 Oz (Pack of 40)
B0777SFLVS	199>19900100>19900125	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900125	0125 CPB Cat Wet Food	Purina Friskies	Purina Friskies Gravy Wet Cat Food Variety Pack, Prime Filets & Shreds Turkey & Chicken Favorites - (40) 5.5 oz. Cans (050000170869)
B077QC32P2	199>19900100>19900111	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900111	0111 Cat Treats	Purina Friskies	Purina Friskies Made in USA Facilities Cat Treats, Party Mix Crunch Gravylicious Chicken & Gravy Flavors - 20 oz. Canister
